order_item_id,order_id,item_name,quantity,price
1510,405,Hakka Noodles,4,486.11
1511,962,Veg Burger,5,350.89
1512,462,French Fries,2,175.62
1513,24,Butter Naan,2,424.25
1514,964,Chocolate Brownie,1,189.5
1515,407,Masala Dosa,1,113.17
1516,900,Rajma Chawal,5,107.99
1517,790,Chicken Burger,5,477.8
1518,86,Masala Dosa,3,401.41
1519,87,Gulab Jamun,4,240.87
1520,254,Chocolate Brownie,3,310.44
1521,130,Butter Naan,5,516.03
1522,30,Chicken Biryani,3,527.39
1523,334,Samosa,4,322.94
1524,892,Vada Pav,3,365.24
1525,139,Ice Cream Sundae,5,172.06
1526,612,Chole Bhature,5,306.19
1527,656,Gulab Jamun,5,241.02
1528,356,Rajma Chawal,5,198.11
1529,92,Chole Bhature,3,270.21
1530,267,Butter Naan,3,85.49
1531,536,Lassi,2,258.82
1532,481,Vada Pav,1,437.64
1533,504,Cold Coffee,4,235.8
1534,785,French Fries,3,390.44
1535,816,Paneer Butter Masala,5,274.29
1536,422,Kathi Roll,5,307.3
1537,256,Dal Tadka,4,510.78
1538,226,Hakka Noodles,1,299.56
1539,246,Idli Sambhar,5,499.94
1540,702,Hakka Noodles,3,417.2
1541,545,Mango Shake,3,294.71
1542,874,Veg Biryani,2,151.04
1543,114,Gulab Jamun,4,401.22
1544,279,Ice Cream Sundae,5,335.84
1545,329,Paneer Butter Masala,2,105.81
1546,548,Paneer Butter Masala,2,585.61
1547,289,Hakka Noodles,2,451.9
1548,745,Paneer Butter Masala,2,126.9
1549,16,Rajma Chawal,2,257.79
1550,320,Mango Shake,4,598.94
1551,475,Ice Cream Sundae,1,251.73
1552,864,Cold Coffee,2,109.14
1553,795,Chicken Burger,1,362.46
1554,186,Chicken Tikka,3,504.97
1555,849,Paneer Butter Masala,1,586.79
1556,732,Veg Fried Rice,4,481.04
1557,454,Veg Fried Rice,1,183.57
1558,753,Cold Coffee,1,350.99
1559,214,Rajma Chawal,4,434.35
1560,320,Tandoori Roti,3,162.48
1561,746,Chicken Biryani,5,350.88
1562,260,Rajma Chawal,3,183.34
1563,909,Chicken Biryani,2,586.1
1564,242,Gulab Jamun,4,248.75
1565,172,Mango Shake,3,384.04
1566,406,Mango Shake,2,84.64
1567,44,Pav Bhaji,4,437.97
1568,159,Veg Burger,1,209.34
1569,512,Veg Biryani,5,255.98
1570,993,Cold Coffee,1,111.08
1571,661,Butter Naan,5,491.56
1572,129,Rajma Chawal,2,244.7
1573,572,Mango Shake,3,498.87
1574,450,Chocolate Brownie,2,91.1
1575,387,Veg Burger,2,210.36
1576,41,Rajma Chawal,4,370.69
1577,556,Ice Cream Sundae,4,178.68
1578,192,Vada Pav,3,248.31
1579,480,Hakka Noodles,5,555.53
1580,568,Dal Tadka,1,356.19
1581,461,Margherita Pizza,3,361.64
1582,465,Paneer Butter Masala,5,277.1
1583,190,Kathi Roll,1,402.26
1584,373,Cold Coffee,5,204.17
1585,739,Veg Biryani,5,505.91
1586,195,Idli Sambhar,4,478.18
1587,158,Momos,3,247.75
1588,657,Farmhouse Pizza,1,130.05
1589,675,Veg Biryani,1,514.3
1590,133,Dal Tadka,1,185.08
1591,498,Chicken Tikka,1,96.54
1592,658,Lassi,4,422.12
1593,539,Momos,5,213.09
1594,376,Veg Fried Rice,5,453.28
1595,14,Tandoori Roti,2,420.99
1596,951,Kathi Roll,1,323.39
1597,655,Chicken Biryani,3,370.17
1598,961,Kathi Roll,4,507.45
1599,814,Ice Cream Sundae,1,508.29
1600,273,Idli Sambhar,1,461.84
1601,855,Margherita Pizza,1,571.19
1602,984,Idli Sambhar,1,132.64
1603,237,Vada Pav,4,178.52
1604,539,Rasgulla,2,376.41
1605,971,Dal Tadka,5,469.58
1606,426,Chocolate Brownie,1,478.47
1607,591,Veg Burger,4,445.33
1608,438,Kathi Roll,1,166.74
1609,185,Vada Pav,4,342.44
1610,674,Dal Tadka,5,599.19
1611,454,Tandoori Roti,3,549.29
1612,564,Farmhouse Pizza,3,294.42
1613,649,French Fries,3,396.37
1614,577,Vada Pav,2,275.03
1615,564,Tandoori Roti,3,267.2
1616,464,Chole Bhature,4,80.1
1617,36,Margherita Pizza,5,88.48
1618,139,Kathi Roll,3,83.42
1619,228,Chicken Tikka,3,91.28
1620,842,Ice Cream Sundae,3,557.94
1621,524,Vada Pav,5,561.48
1622,159,Masala Dosa,1,319.39
1623,160,Butter Naan,3,270.88
1624,597,Veg Fried Rice,2,213.25
1625,308,Veg Biryani,5,287.9
1626,940,Chicken Tikka,1,456.26
1627,812,Rajma Chawal,2,333.9
1628,921,Ice Cream Sundae,5,506.15
1629,98,Momos,3,99.43
1630,828,Pav Bhaji,4,120.81
1631,58,Tandoori Roti,3,260.92
1632,837,French Fries,4,563.73
1633,124,Samosa,2,468.79
1634,870,Momos,1,409.62
1635,648,Chicken Burger,1,238.49
1636,43,Farmhouse Pizza,5,373.75
1637,335,Idli Sambhar,2,159.66
1638,690,Chocolate Brownie,4,584.94
1639,771,Momos,5,342.46
1640,228,French Fries,3,488.91
1641,152,Butter Naan,3,122.92
1642,586,Chocolate Brownie,1,365.04
1643,269,Veg Biryani,4,340.95
1644,793,Ice Cream Sundae,2,476.26
1645,493,Vada Pav,2,333.69
1646,668,Pav Bhaji,2,371.81
1647,754,Idli Sambhar,2,206.0
1648,273,Cold Coffee,4,248.17
1649,947,Pav Bhaji,1,138.52
1650,424,French Fries,3,261.12
1651,329,Veg Burger,5,420.81
1652,789,Margherita Pizza,2,593.58
1653,632,Lassi,4,404.05
1654,452,Chicken Biryani,2,183.84
1655,383,Butter Naan,1,138.43
1656,56,Veg Fried Rice,5,561.9
1657,890,Lassi,3,87.14
1658,711,Mango Shake,1,238.66
1659,483,Paneer Butter Masala,3,188.68
1660,551,Chicken Tikka,2,364.14
1661,769,Hakka Noodles,5,331.17
1662,748,Butter Naan,1,275.84
1663,928,Rasgulla,5,102.61
1664,175,Chicken Biryani,3,184.36
1665,714,Momos,3,107.6
1666,671,Paneer Butter Masala,1,282.1
1667,278,Rasgulla,3,529.43
1668,20,Margherita Pizza,4,200.21
1669,390,Idli Sambhar,1,550.01
1670,497,Samosa,5,356.41
1671,191,Chicken Tikka,5,582.73
1672,575,Tandoori Roti,1,100.67
1673,945,Idli Sambhar,3,253.46
1674,403,Chocolate Brownie,2,89.55
1675,701,Veg Burger,3,405.12
1676,242,Idli Sambhar,3,502.18
1677,641,Hakka Noodles,4,543.01
1678,835,Paneer Butter Masala,5,573.54
1679,231,Butter Naan,3,546.53
1680,673,Butter Naan,1,459.54
1681,534,Rasgulla,5,533.8
1682,703,Veg Fried Rice,4,204.99
1683,157,French Fries,3,553.06
1684,338,Chole Bhature,5,148.52
1685,669,Butter Naan,5,361.5
1686,820,Chicken Tikka,2,240.68
1687,723,Kathi Roll,5,552.97
1688,441,Tandoori Roti,2,421.24
1689,579,Tandoori Roti,2,245.1
1690,571,Vada Pav,1,175.75
1691,860,Kathi Roll,2,458.08
1692,784,Farmhouse Pizza,4,579.82
1693,311,Chole Bhature,3,159.02
1694,193,Masala Dosa,2,176.07
1695,781,Momos,5,218.77
1696,581,Momos,2,390.11
1697,237,Rasgulla,1,266.82
1698,705,Cold Coffee,4,149.73
1699,867,Momos,4,450.25
1700,383,Dal Tadka,4,335.55
1701,141,Dal Tadka,2,197.66
1702,419,Cold Coffee,1,561.23
1703,974,French Fries,2,466.03
1704,208,Cold Coffee,2,114.39
1705,950,Chole Bhature,5,334.77
1706,333,Samosa,4,541.55
1707,438,Chicken Burger,1,396.12
1708,845,Chicken Burger,3,284.96
1709,962,Chocolate Brownie,5,388.78
1710,538,Gulab Jamun,1,350.74
1711,463,Chole Bhature,1,536.45
1712,252,Idli Sambhar,5,285.72
1713,753,Chicken Biryani,5,281.45
1714,784,Gulab Jamun,1,178.72
1715,451,Chicken Burger,3,482.31
1716,293,Chole Bhature,2,299.68
1717,628,Tandoori Roti,1,438.78
1718,926,Butter Naan,4,511.54
1719,463,Veg Biryani,5,138.85
1720,798,Pav Bhaji,5,150.36
1721,424,Farmhouse Pizza,4,92.95
1722,465,Pav Bhaji,2,538.93
1723,93,Hakka Noodles,3,439.69
1724,929,Ice Cream Sundae,2,453.55
1725,127,Veg Biryani,1,447.24
1726,650,Veg Burger,1,352.38
1727,394,Chocolate Brownie,5,398.28
1728,164,Chicken Burger,5,277.92
1729,787,Dal Tadka,3,374.06
1730,676,Samosa,2,164.3
1731,149,Dal Tadka,1,298.18
1732,317,Chocolate Brownie,4,230.17
1733,186,Masala Dosa,2,579.43
1734,4,Momos,3,86.35
1735,510,Samosa,4,362.62
1736,6,Momos,4,203.7
1737,603,Rasgulla,4,315.94
1738,453,Veg Biryani,5,392.05
1739,251,Kathi Roll,5,224.62
1740,644,Vada Pav,2,105.44
1741,152,Chicken Biryani,3,99.09
1742,875,Chicken Biryani,5,515.77
1743,306,Farmhouse Pizza,1,105.5
1744,427,Dal Tadka,2,429.49
1745,626,Rasgulla,5,377.59
1746,576,Dal Tadka,4,469.65
1747,369,Tandoori Roti,1,128.43
1748,307,Farmhouse Pizza,3,546.72
1749,840,Veg Biryani,4,518.52
1750,67,Margherita Pizza,4,149.96
1751,712,Samosa,3,251.19
1752,424,Idli Sambhar,2,441.83
1753,627,Chicken Biryani,1,377.11
1754,645,Idli Sambhar,1,331.5
1755,706,Momos,3,302.07
1756,869,Farmhouse Pizza,3,353.2
1757,639,Veg Burger,2,399.43
1758,509,Idli Sambhar,4,336.1
1759,185,Kathi Roll,5,201.02
1760,298,Chicken Tikka,1,141.47
1761,477,Gulab Jamun,1,463.48
1762,213,Mango Shake,5,599.47
1763,424,Chicken Biryani,3,261.82
1764,826,Gulab Jamun,2,85.87
1765,207,Ice Cream Sundae,3,212.3
1766,70,Margherita Pizza,3,343.48
1767,332,Cold Coffee,1,139.2
1768,342,Farmhouse Pizza,4,456.69
1769,631,Paneer Butter Masala,2,180.89
1770,854,Farmhouse Pizza,4,556.4
1771,817,Chicken Biryani,2,330.38
1772,643,Chole Bhature,5,545.88
1773,474,Mango Shake,4,562.45
1774,58,Lassi,5,235.66
1775,743,Rasgulla,3,368.69
1776,20,Chicken Tikka,5,436.46
1777,819,Tandoori Roti,3,114.43
1778,153,Hakka Noodles,1,256.36
1779,385,Gulab Jamun,5,518.05
1780,585,Momos,4,177.44
1781,120,Samosa,3,446.74
1782,323,Ice Cream Sundae,1,221.18
1783,89,Rajma Chawal,2,273.22
1784,850,Margherita Pizza,2,353.05
1785,180,Masala Dosa,3,488.17
1786,797,Chicken Tikka,1,310.76
1787,26,Mango Shake,4,550.58
1788,158,Chicken Tikka,3,560.29
1789,751,Samosa,5,241.39
1790,336,Butter Naan,1,507.51
1791,961,Idli Sambhar,2,186.7
1792,38,Chole Bhature,4,451.11
1793,535,Masala Dosa,1,241.71
1794,46,Rasgulla,5,533.38
1795,342,Chole Bhature,1,133.61
1796,785,Rasgulla,3,91.69
1797,777,Margherita Pizza,2,246.86
1798,198,Margherita Pizza,3,356.78
1799,792,Chole Bhature,1,221.78
1800,162,Hakka Noodles,1,87.93
1801,638,Vada Pav,5,133.24
1802,556,Veg Burger,5,245.61
1803,145,Ice Cream Sundae,3,378.52
1804,176,Veg Biryani,3,398.9
1805,347,Vada Pav,4,106.38
1806,30,Rajma Chawal,1,135.08
1807,56,Veg Biryani,4,283.8
1808,722,Momos,5,407.32
1809,707,Ice Cream Sundae,4,400.48
1810,320,Farmhouse Pizza,2,450.71
1811,687,Mango Shake,5,120.84
1812,945,Cold Coffee,4,375.25
1813,96,Lassi,4,130.58
1814,318,Rasgulla,4,324.68
1815,971,Veg Fried Rice,2,527.77
1816,632,Hakka Noodles,3,283.88
1817,717,Tandoori Roti,3,490.16
1818,904,Farmhouse Pizza,4,333.5
1819,67,Rajma Chawal,1,262.75
1820,473,Samosa,2,226.77
1821,357,Momos,5,146.24
1822,106,Chicken Burger,1,249.45
1823,666,Veg Biryani,3,357.03
1824,411,Pav Bhaji,4,204.06
1825,250,Vada Pav,2,586.42
1826,394,Veg Biryani,3,188.28
1827,711,Pav Bhaji,4,487.84
1828,446,Pav Bhaji,3,363.15
1829,242,Dal Tadka,1,464.47
1830,729,Pav Bhaji,4,139.45
1831,611,Chole Bhature,3,368.65
1832,842,Chole Bhature,2,240.18
1833,416,Veg Biryani,5,136.55
1834,834,Momos,4,250.25
1835,661,Rasgulla,1,127.08
1836,837,Butter Naan,5,549.69
1837,652,Mango Shake,1,473.68
1838,677,Butter Naan,4,356.25
1839,400,Momos,5,312.52
1840,211,Rasgulla,3,235.86
1841,814,Tandoori Roti,3,557.62
1842,960,French Fries,3,594.95
1843,597,Paneer Butter Masala,5,592.94
1844,414,Samosa,2,523.3
1845,64,Veg Burger,5,583.31
1846,1,Ice Cream Sundae,5,506.79
1847,368,Masala Dosa,3,530.15
1848,241,French Fries,5,285.02
1849,326,Ice Cream Sundae,4,291.14
1850,446,Vada Pav,2,424.49
1851,487,Butter Naan,2,368.82
1852,864,Tandoori Roti,3,516.78
1853,158,Margherita Pizza,2,149.82
1854,74,Gulab Jamun,1,154.88
1855,907,Rajma Chawal,4,586.99
1856,140,Veg Biryani,2,413.97
1857,426,Samosa,4,544.66
1858,713,Momos,4,404.09
1859,466,Idli Sambhar,4,367.07
1860,461,Chicken Burger,3,197.39
1861,435,Momos,1,380.53
1862,868,Chocolate Brownie,2,450.31
1863,276,French Fries,5,379.7
1864,35,Chicken Biryani,5,331.3
1865,378,Masala Dosa,5,330.4
1866,708,Veg Biryani,2,459.7
1867,540,Samosa,3,321.77
1868,81,Idli Sambhar,5,125.99
1869,484,Gulab Jamun,1,435.72
1870,553,Mango Shake,5,242.5
1871,55,Kathi Roll,3,358.22
1872,12,Rajma Chawal,4,346.58
1873,481,Pav Bhaji,3,298.93
1874,984,Mango Shake,3,230.39
1875,37,Ice Cream Sundae,5,469.7
1876,745,Mango Shake,5,215.43
1877,645,Rajma Chawal,5,167.92
1878,53,Rasgulla,3,500.63
1879,640,Paneer Butter Masala,3,332.08
1880,130,Idli Sambhar,1,522.75
1881,285,Hakka Noodles,2,400.21
1882,282,Samosa,3,87.39
1883,115,Momos,2,553.27
1884,757,Butter Naan,4,272.28
1885,180,Hakka Noodles,2,332.16
1886,819,Idli Sambhar,1,258.28
1887,87,Butter Naan,5,565.65
1888,158,Lassi,4,471.44
1889,423,Cold Coffee,4,203.73
1890,451,Chocolate Brownie,2,189.65
1891,752,Lassi,3,108.25
1892,271,Cold Coffee,1,107.31
1893,476,Chicken Burger,4,236.71
1894,765,Cold Coffee,5,201.5
1895,700,Ice Cream Sundae,4,326.79
1896,149,Idli Sambhar,4,86.17
1897,950,Mango Shake,4,278.64
1898,324,Idli Sambhar,1,130.63
1899,545,Gulab Jamun,3,577.22
1900,443,Momos,3,254.18
1901,274,Mango Shake,1,212.78
1902,599,Chicken Burger,4,482.04
1903,768,Veg Fried Rice,5,480.66
1904,533,Farmhouse Pizza,2,242.9
1905,11,Rasgulla,1,512.48
1906,13,French Fries,1,353.14
1907,702,Chole Bhature,3,194.1
1908,291,Hakka Noodles,2,97.7
1909,635,Veg Biryani,1,568.02
1910,673,Kathi Roll,2,574.25
1911,654,Masala Dosa,1,124.92
1912,620,Butter Naan,4,421.33
1913,922,Gulab Jamun,5,497.66
1914,190,Kathi Roll,1,441.74
1915,260,Margherita Pizza,4,423.45
1916,78,Gulab Jamun,4,559.8
1917,284,Cold Coffee,4,439.96
1918,684,Cold Coffee,3,213.82
1919,800,Veg Biryani,3,484.1
1920,392,Chicken Burger,3,597.9
1921,265,Lassi,3,172.52
1922,72,Rajma Chawal,2,397.36
1923,183,Gulab Jamun,4,136.38
1924,554,Cold Coffee,4,193.56
1925,659,Masala Dosa,4,452.01
1926,106,Chicken Biryani,1,116.61
1927,746,Hakka Noodles,4,89.76
1928,510,Butter Naan,1,565.1
1929,681,Chicken Burger,3,158.84
1930,338,Kathi Roll,4,378.81
1931,528,Ice Cream Sundae,4,328.63
1932,414,Samosa,1,360.87
1933,4,Chicken Burger,4,143.03
1934,549,Tandoori Roti,3,253.39
1935,311,Chicken Burger,1,408.78
1936,982,Gulab Jamun,1,269.98
1937,874,Farmhouse Pizza,1,517.41
1938,779,Cold Coffee,3,416.85
1939,181,Vada Pav,1,583.11
1940,677,Chicken Tikka,3,441.86
1941,918,Masala Dosa,3,332.98
1942,907,Gulab Jamun,4,462.37
1943,144,Chicken Biryani,2,93.19
1944,608,Veg Fried Rice,4,282.16
1945,812,Vada Pav,3,339.84
1946,989,Lassi,4,582.62
1947,17,Chicken Biryani,3,109.15
1948,807,Chocolate Brownie,1,290.86
1949,217,Mango Shake,5,318.35
1950,695,Samosa,5,157.46
1951,594,Veg Fried Rice,1,99.18
1952,145,Rajma Chawal,1,325.03
1953,941,Momos,1,206.19
1954,665,Butter Naan,1,169.57
1955,52,Kathi Roll,3,506.78
1956,100,Chole Bhature,5,168.76
1957,606,Veg Biryani,1,139.37
1958,610,Mango Shake,5,194.7
1959,824,Chicken Tikka,4,255.42
1960,856,Chocolate Brownie,4,248.6
1961,1000,Rasgulla,5,363.86
1962,330,Lassi,2,477.4
1963,608,Dal Tadka,3,112.88
1964,281,Butter Naan,4,167.39
1965,379,Vada Pav,2,308.1
1966,948,Pav Bhaji,1,149.35
1967,811,Samosa,5,275.59
1968,162,Paneer Butter Masala,4,121.98
1969,8,Dal Tadka,1,447.51
1970,608,Kathi Roll,3,296.44
1971,827,Mango Shake,4,440.03
1972,212,Butter Naan,3,352.01
1973,422,Veg Fried Rice,2,397.48
1974,39,Momos,2,452.94
1975,627,Veg Biryani,3,260.88
1976,5,Vada Pav,2,179.79
1977,543,Masala Dosa,5,268.19
1978,780,Vada Pav,5,194.02
1979,789,Gulab Jamun,2,223.74
1980,199,Masala Dosa,2,436.33
1981,992,Tandoori Roti,4,338.71
1982,164,Rasgulla,1,108.09
1983,373,Margherita Pizza,2,306.03
1984,343,Momos,4,102.53
1985,759,Chicken Biryani,5,171.46
1986,805,Paneer Butter Masala,4,347.75
1987,73,Kathi Roll,2,455.13
1988,607,Pav Bhaji,3,297.91
1989,766,Rasgulla,3,199.63
1990,113,Farmhouse Pizza,2,130.99
1991,756,French Fries,2,275.28
1992,226,Veg Biryani,4,384.25
1993,56,Kathi Roll,4,155.37
1994,951,Momos,4,172.59
1995,383,Butter Naan,4,454.31
1996,648,Veg Burger,3,185.15
1997,131,Chicken Biryani,5,111.02
1998,140,Masala Dosa,4,318.46
1999,176,Cold Coffee,3,194.32
2000,303,Momos,2,490.56
